Módulo atual,Faltas Consecutivas,Histórico de reprovações,Histórico de Recuperação,Historico de Reprovado por Falta (disciplinas),Idade,Sexo (código),Pend. Acad.,Possui Pendência Financeira,Bolsista,Antecipou Parcela
0,0,0,0,0,41,1,0,0,0,0
4,13,0,1,9,46,1,0,1,0,0
0,0,0,0,0,31,1,0,0,0,0
0,0,0,0,2,47,1,0,0,0,0
4,0,1,1,7,24,1,1,0,0,0
0,0,0,0,0,36,1,0,0,0,0
0,0,0,0,0,24,1,0,0,0,0
0,0,0,0,0,25,1,0,0,0,0
0,0,0,0,2,41,1,0,0,0,0
0,0,0,0,0,29,1,0,0,0,0
0,0,0,0,0,30,1,0,0,0,0
0,0,0,0,0,24,1,0,0,0,0
0,0,0,0,17,33,1,0,1,0,0
0,0,0,0,0,39,1,0,0,0,0
0,0,0,0,0,24,1,0,0,0,0
0,0,0,0,0,49,1,0,0,0,0
0,0,0,0,19,36,1,0,1,0,0
0,0,0,0,17,40,1,0,1,0,0
0,0,0,0,0,21,0,0,0,0,0
0,0,0,0,0,40,0,0,0,0,0
0,0,0,0,0,46,1,0,0,0,0
0,5,0,0,17,45,0,0,1,0,0
0,0,0,0,0,23,1,0,0,0,0
0,0,0,0,0,37,1,0,0,0,0
0,0,0,0,0,27,1,0,0,0,0
0,0,0,0,16,39,0,0,1,0,0
0,0,0,0,0,37,1,0,0,0,0
0,0,0,0,0,25,0,0,0,0,0
0,0,0,0,12,23,1,0,1,0,0
0,0,0,0,0,39,1,0,0,0,0
2,0,0,0,0,25,1,0,0,0,0
0,0,0,0,0,26,1,0,0,0,0
0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,28,0,0,0,0,0
0,0,0,0,0,20,0,0,0,0,0
0,0,0,0,0,25,1,0,0,0,0
0,0,0,0,0,33,1,0,0,0,0
0,0,0,0,0,23,0,0,0,0,0
0,0,0,0,0,23,0,0,0,0,0
0,0,0,0,20,25,0,0,1,0,0
0,0,0,0,20,29,1,0,1,0,0
0,0,0,0,0,26,0,0,0,0,0
4,0,0,0,3,31,0,0,0,0,0
0,13,0,0,2,26,0,0,0,0,0
4,13,0,0,2,33,0,0,1,0,0
0,0,0,0,0,43,1,0,0,0,0
0,0,0,0,0,30,0,0,0,0,0
0,13,0,0,3,22,1,0,1,0,0
4,0,0,0,3,29,1,0,1,0,0
0,0,0,0,1,21,0,0,0,0,0
0,0,0,0,1,37,1,0,1,0,0
0,0,0,0,0,59,1,0,0,0,0
0,0,0,0,1,55,1,0,0,0,0
4,0,1,0,4,42,1,1,0,0,0
0,0,0,0,2,24,0,1,0,0,0
2,6,1,0,1,24,1,0,0,0,0
0,13,0,0,3,24,1,0,1,0,0
0,0,2,3,0,32,0,1,0,0,0
4,0,0,0,0,31,1,0,0,0,0
4,17,0,0,3,26,0,0,1,0,0
0,13,0,0,3,24,1,0,1,0,0
4,0,0,0,1,30,1,0,1,0,0
0,0,0,3,13,22,0,1,0,0,0
0,0,0,0,1,28,1,0,1,0,0
0,0,0,0,0,21,1,0,0,0,0
0,0,0,0,0,22,1,0,0,0,0
0,0,0,0,0,26,0,0,0,0,0
4,0,0,0,3,24,0,0,1,0,0
0,0,0,0,0,21,1,0,0,0,0
0,0,0,0,2,23,0,0,0,0,0
0,0,0,0,0,41,0,0,0,0,0
0,0,0,0,0,42,0,0,0,0,0
0,0,0,0,0,46,1,0,0,0,0
0,0,0,0,0,37,0,0,0,0,0
0,0,0,0,1,43,1,0,1,0,0
0,0,0,0,0,33,0,0,0,0,0
0,0,0,0,0,23,0,0,0,0,0
0,0,0,0,0,23,1,0,0,0,0
2,0,0,0,0,25,0,0,0,0,0
0,0,0,0,0,24,0,0,0,0,0
4,4,0,0,3,37,1,0,1,0,0
0,0,0,0,0,26,0,0,0,0,0
0,0,0,0,0,33,0,0,0,0,0
0,0,0,0,0,41,0,0,0,0,0
0,0,0,0,0,27,1,0,0,0,0
0,0,0,0,0,42,1,0,0,0,0
4,4,0,0,0,31,0,0,1,0,0
0,0,0,0,0,21,1,0,0,0,0
4,0,0,0,2,27,0,0,1,0,0
0,0,0,0,0,36,1,0,0,0,0
4,0,0,0,2,24,0,0,1,0,0
1,1,0,1,0,26,0,0,0,0,0
4,0,0,0,2,25,1,0,1,0,0
4,12,0,0,1,27,1,0,1,0,0
0,0,0,0,0,44,1,0,0,0,0
4,14,0,0,4,23,1,0,1,0,0
0,4,0,0,0,26,0,0,0,0,0
4,4,0,0,1,35,1,0,1,0,0
4,0,0,0,2,23,0,0,1,0,0
0,0,0,0,0,20,1,0,0,0,0
0,0,0,0,0,21,0,0,0,0,0
4,4,0,0,3,33,0,0,1,0,0
0,0,0,0,0,23,1,0,0,0,0
4,4,0,0,1,28,1,0,1,0,0
2,5,0,0,0,21,0,0,0,0,0
2,13,0,3,4,49,1,0,1,0,0
2,0,0,1,1,35,1,0,1,0,0
2,0,0,0,1,20,1,0,0,0,0
2,0,0,0,0,23,0,0,0,0,0
2,0,0,0,0,23,1,0,0,0,0
2,0,0,0,0,20,0,0,0,0,0
2,8,0,0,3,20,1,0,1,0,0
3,0,0,0,0,17,1,0,0,0,0
3,5,0,0,1,28,0,0,1,0,0
3,0,0,1,0,20,0,0,0,0,0
3,0,0,0,2,23,0,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,6,3,21,1,0,0,0,0
3,0,0,1,7,19,1,0,0,0,0
3,0,0,0,0,17,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,0,24,1,0,0,0,0
3,0,0,1,0,23,1,1,0,1,0
3,0,0,0,0,23,1,1,0,0,0
3,0,0,0,0,20,1,1,0,0,0
3,0,0,1,0,29,1,1,0,0,0
3,0,0,0,0,28,1,0,0,0,0
3,0,0,2,0,35,1,1,0,0,0
3,0,0,0,1,18,0,0,0,0,0
3,0,0,0,1,24,0,1,0,0,0
3,0,0,0,0,20,0,0,0,0,0
3,0,0,1,1,28,1,1,0,0,0
3,0,0,0,0,27,0,0,0,0,0
3,0,0,0,0,27,0,0,0,0,0
3,20,0,0,11,20,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,0,19,0,0,0,0,0
3,0,0,0,1,30,1,1,0,0,0
3,13,0,0,1,23,0,0,0,0,0
3,0,4,1,0,20,0,1,0,0,0
3,0,1,0,4,40,1,1,0,0,0
3,0,1,1,5,20,1,1,1,0,0
3,0,0,1,0,20,1,1,0,0,0
3,0,0,0,0,21,0,1,0,0,0
3,0,0,0,5,32,0,1,1,0,0
3,0,0,0,0,23,0,1,0,0,0
3,0,0,0,0,30,0,1,0,0,0
3,0,1,1,3,36,1,1,0,0,0
3,0,0,1,0,26,0,1,0,0,0
3,0,0,0,0,24,1,1,0,0,0
3,0,0,2,0,23,1,1,0,0,0
3,0,0,1,2,25,1,1,0,0,0
3,0,0,1,0,24,0,1,0,0,0
3,0,1,0,0,36,1,1,0,0,0
3,0,0,2,2,20,1,1,1,0,0
3,0,0,0,0,22,1,0,0,0,0
3,1,0,0,0,23,1,0,0,0,0
3,0,0,0,0,31,1,0,0,0,0
3,1,0,0,0,23,1,0,0,0,0
3,0,0,0,0,23,1,0,0,1,0
3,0,0,0,0,31,1,0,0,1,0
3,0,1,0,0,22,1,1,1,0,0
3,0,0,0,0,23,0,0,0,0,0
3,0,0,0,0,24,1,0,0,0,0
3,0,0,0,0,28,1,0,0,1,0
3,0,0,0,0,22,1,0,0,0,0
3,0,1,0,0,33,1,1,0,0,0
3,0,0,0,0,21,1,0,0,0,0
3,0,3,0,0,21,1,1,0,0,0
3,0,0,0,0,23,0,0,0,0,0
2,1,0,0,2,27,1,0,1,0,0
2,0,0,0,0,51,1,0,0,0,0
2,0,0,0,1,18,1,0,1,0,0
2,13,0,0,3,31,1,0,1,0,0
2,1,1,0,0,23,0,0,0,0,0
2,0,0,0,0,43,1,0,0,0,0
2,13,0,0,1,41,1,0,0,0,0
2,4,1,1,3,21,0,0,1,0,0
2,0,0,0,0,20,1,0,0,0,0
2,16,0,0,3,22,1,0,1,0,0
2,3,0,0,2,32,1,0,1,0,0
2,13,0,1,3,34,1,0,1,0,0
3,2,1,1,2,23,1,0,1,0,0
3,20,0,0,4,23,0,0,1,0,0
3,12,0,0,3,19,1,0,0,0,0
3,13,0,0,7,24,1,0,0,0,0
3,13,0,1,2,28,1,0,0,1,0
3,9,0,1,10,19,0,0,1,0,0
3,11,1,0,9,22,1,0,0,0,0
3,0,0,0,10,24,1,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,12,0,0,3,23,1,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,0,0,0,25,1,0,0,0,0
3,0,0,0,0,21,1,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,3,0,0,0,28,0,0,1,0,0
3,0,0,0,2,24,0,0,0,0,0
3,0,0,0,0,43,1,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,0,34,1,0,0,0,0
3,0,0,0,4,21,1,0,0,0,0
3,0,0,0,0,30,1,0,0,0,0
3,0,0,0,2,18,0,0,0,0,0
3,0,0,0,3,45,1,0,0,0,0
3,0,0,0,4,32,1,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,0,40,1,0,0,0,0
3,0,0,0,0,16,1,0,0,0,0
3,13,0,2,3,20,1,0,1,0,0
1,0,0,0,0,20,0,0,0,0,0
1,1,0,0,1,19,1,0,1,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,47,1,0,1,0,0
1,0,0,0,0,27,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,4,0,0,1,20,1,0,1,0,0
1,3,0,0,1,21,1,0,1,0,0
1,0,0,0,0,18,0,0,0,0,0
1,3,0,0,1,50,0,0,1,0,0
1,0,0,0,0,21,1,0,1,0,0
1,0,0,0,0,18,0,0,0,0,0
1,0,0,0,0,18,0,0,0,0,0
1,3,0,0,1,26,1,0,1,0,0
1,3,0,0,1,28,1,0,1,0,0
1,3,0,0,1,24,1,0,1,0,0
1,0,0,0,0,46,1,0,0,0,0
1,3,0,0,1,19,1,0,1,0,0
1,0,0,0,0,19,0,0,0,0,0
1,0,0,0,0,22,0,0,0,0,0
1,5,0,0,2,25,1,0,1,0,0
1,0,0,0,0,20,0,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,21,0,0,0,0,0
1,11,0,0,0,31,1,0,0,0,0
1,0,0,0,2,28,1,0,1,0,0
1,0,0,0,2,31,0,0,1,0,0
1,0,0,0,0,24,1,0,0,0,0
1,1,0,0,0,22,0,0,0,0,0
1,2,0,0,0,19,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,2,69,0,0,1,0,0
2,7,0,2,4,22,1,0,0,1,0
2,2,0,0,1,23,1,0,0,0,0
2,5,0,0,0,19,0,0,0,0,0
2,0,0,0,0,23,1,0,0,0,0
2,18,0,0,3,25,1,0,1,0,0
2,18,0,1,3,21,0,0,1,0,0
2,17,0,3,2,18,0,0,1,0,0
2,0,1,0,0,25,1,0,0,0,0
2,10,0,0,10,25,1,0,1,0,0
2,0,1,0,4,23,1,0,0,0,0
2,8,0,0,2,22,0,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,2,24,1,0,1,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,3,25,0,0,1,0,0
1,0,0,0,0,37,0,0,0,0,0
1,1,0,0,0,17,1,0,0,0,0
1,0,0,0,0,23,1,0,0,0,0
1,0,0,0,0,17,0,0,0,0,0
1,0,0,1,0,21,1,0,0,0,0
1,0,0,1,0,26,1,0,0,0,0
1,0,0,3,0,19,1,0,0,0,0
1,0,0,0,1,26,1,0,0,0,0
1,13,0,0,2,29,1,0,1,0,0
1,0,0,1,2,20,1,0,0,0,0
1,0,0,0,2,20,1,0,0,0,0
1,0,0,1,0,20,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,2,2,29,1,0,1,0,0
1,0,0,0,3,31,0,0,0,0,0
1,0,0,0,1,32,1,0,0,0,0
1,0,0,0,0,25,1,0,0,0,0
1,0,0,2,1,40,0,0,0,0,0
1,0,0,0,0,28,0,0,0,0,0
1,0,0,1,0,27,1,0,0,0,0
1,0,0,0,0,23,1,0,0,0,0
1,0,0,0,2,26,1,0,0,0,0
1,0,0,0,1,21,0,0,0,0,0
1,2,0,0,0,19,1,0,0,0,0
1,0,0,0,0,47,1,0,0,0,0
1,0,0,0,0,30,0,0,0,0,0
1,23,0,0,12,21,1,0,1,0,0
1,0,0,0,0,20,0,0,0,1,0
1,0,0,0,0,22,0,0,0,0,0
1,0,0,2,0,19,1,0,0,0,0
1,0,0,0,0,36,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,40,1,0,0,0,0
1,0,0,0,3,18,0,0,0,0,0
1,0,0,0,1,23,1,0,0,0,0
1,4,0,0,1,21,1,0,1,0,0
1,4,0,0,1,23,1,0,0,0,0
1,0,0,0,0,20,0,0,0,0,0
1,14,0,0,2,22,1,0,1,0,0
1,9,0,0,2,26,0,0,1,0,0
1,4,0,0,0,49,1,0,0,0,0
1,5,0,0,1,29,1,0,1,0,0
1,0,0,0,0,20,0,0,0,0,0
1,6,0,0,2,17,1,0,1,0,0
1,2,0,0,1,27,0,0,0,0,0
1,5,0,0,1,20,1,0,1,0,0
1,5,0,0,1,18,1,0,1,0,0
1,5,0,0,0,26,0,0,0,0,0
2,13,0,2,4,56,1,0,1,0,0
2,0,0,0,0,22,0,0,0,0,0
2,11,0,0,3,34,1,0,1,0,0
2,4,0,0,3,33,1,0,1,0,0
2,13,0,0,2,28,1,0,1,0,0
2,0,0,0,0,26,0,0,0,0,0
2,1,0,0,3,20,0,0,1,0,0
2,3,0,0,3,30,1,0,1,0,0
2,4,0,0,3,26,1,0,1,0,0
2,13,2,0,3,21,1,0,0,0,0
2,2,0,0,0,18,1,0,0,0,0
2,11,0,0,3,23,1,0,1,0,0
2,0,0,0,0,21,0,0,0,0,0
2,9,0,0,1,21,1,0,0,0,0
2,13,0,0,3,21,0,0,1,0,0
2,0,0,0,0,20,1,0,0,0,0
2,14,0,0,1,23,0,0,0,0,0
2,0,0,0,2,19,1,0,1,0,0
2,11,0,0,2,22,1,0,1,0,0
3,0,0,2,7,24,1,0,0,1,0
1,15,0,0,0,20,1,0,0,0,0
1,2,0,1,5,21,0,0,1,0,0
1,4,0,0,4,22,1,0,1,0,0
1,0,0,0,4,44,1,0,1,0,0
1,4,0,1,2,25,1,0,1,0,0
1,14,0,0,2,22,1,0,0,0,0
1,13,0,0,3,20,1,0,1,0,0
1,13,0,0,2,41,0,0,1,0,0
1,13,0,0,3,21,0,0,1,0,0
1,13,0,0,3,34,1,0,1,0,0
1,15,0,0,2,22,1,0,1,0,0
1,13,0,0,2,25,1,0,1,0,0
2,14,0,0,1,20,0,0,1,0,0
2,7,0,0,0,33,1,0,0,0,0
2,3,1,0,0,22,1,0,0,0,0
2,0,0,0,0,20,1,0,0,0,0
2,5,0,2,2,23,0,0,1,0,0
2,12,0,2,1,21,1,0,1,0,0
1,0,0,0,0,20,1,0,1,0,0
1,0,0,0,0,28,0,0,0,0,0
1,13,0,1,2,44,1,0,1,0,0
1,0,0,0,0,31,1,0,0,0,0
1,0,0,0,1,20,1,0,0,0,0
1,13,0,0,3,32,1,0,1,0,0
1,4,0,0,1,24,1,0,1,0,0
1,0,0,0,0,20,1,0,0,0,0
1,13,0,0,3,17,1,0,1,0,0
1,13,0,0,0,33,0,0,0,0,0
1,13,0,0,0,25,1,0,0,0,0
1,11,0,0,3,22,0,0,1,0,0
1,4,0,0,1,29,1,0,1,0,0
1,11,0,0,0,27,1,0,0,1,0
1,0,0,0,0,19,1,1,0,0,0
1,0,1,0,0,18,0,1,0,0,0
1,0,0,0,0,20,0,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,1,18,1,0,0,0,0
1,0,0,0,0,29,0,0,0,0,0
1,13,0,0,2,28,1,0,1,0,0
1,1,0,0,1,20,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,59,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,36,1,0,0,0,0
1,0,0,0,0,20,0,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,1,19,1,0,0,0,0
1,0,0,0,0,28,1,0,0,0,0
1,13,0,0,2,24,1,0,1,0,0
1,0,0,1,1,21,1,0,0,0,0
1,0,0,0,0,25,1,0,0,0,0
1,3,0,0,1,28,0,0,1,0,0
1,3,0,0,1,29,1,0,1,0,0
1,0,0,0,1,18,0,0,0,0,0
1,3,0,0,1,23,1,0,1,0,0
1,3,0,0,1,28,1,0,1,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,19,0,0,0,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,1
1,0,0,0,0,18,1,0,0,0,0
1,6,0,0,1,18,1,0,0,0,0
1,6,0,0,1,21,1,0,0,0,0
1,1,0,0,0,18,0,0,0,0,0
1,0,0,0,0,26,0,0,0,0,0
1,1,0,0,0,20,0,0,0,0,0
1,3,0,0,1,42,1,0,0,0,0
1,1,0,0,0,18,0,0,0,0,0
1,4,0,0,0,23,1,0,0,0,0
1,0,0,0,0,25,1,0,0,0,0
1,2,0,0,2,29,1,0,1,0,0
1,1,0,0,0,29,1,0,0,0,0
1,0,0,0,2,18,1,0,1,0,0
1,7,0,0,2,24,1,0,1,0,0
1,0,0,0,0,36,0,0,0,0,0
1,1,0,0,0,20,1,0,0,0,0
1,3,0,1,2,44,1,0,1,0,0
1,1,0,0,2,18,1,0,1,0,0
1,1,0,0,1,21,1,0,0,0,0
1,0,0,0,0,23,0,0,0,0,0
2,14,0,0,2,23,0,0,1,0,0
2,16,1,2,3,28,1,0,1,0,0
2,4,0,0,0,26,1,0,0,0,0
2,0,0,0,0,25,1,0,0,0,0
2,0,1,0,6,22,0,0,0,0,0
2,13,0,0,4,20,0,0,1,0,0
2,13,0,2,2,25,1,0,1,0,0
2,0,1,0,0,20,1,0,0,0,0
2,26,0,0,3,25,1,0,1,0,0
2,13,0,0,0,22,1,0,0,0,0
2,0,1,0,2,22,0,0,0,0,0
2,11,0,0,3,21,1,0,1,0,0
2,11,0,0,3,29,1,0,1,0,0
2,0,0,0,1,21,1,0,0,0,0
2,0,0,0,0,19,1,0,0,0,0
2,12,0,0,3,24,0,0,1,0,0
2,14,0,0,2,24,1,0,1,0,0
1,0,0,0,0,24,0,0,0,0,0
1,0,0,0,1,19,1,0,0,0,0
1,0,0,0,0,26,1,0,0,0,0
1,13,0,0,2,21,0,0,1,0,0
1,13,0,0,3,20,1,0,1,0,0
1,13,0,0,3,23,0,0,1,0,0
1,13,0,0,2,31,1,0,1,0,0
1,0,0,0,0,15,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,5,0,0,0,22,1,0,0,0,0
1,12,0,2,2,28,1,0,1,0,0
1,3,0,0,0,24,0,0,0,0,0
1,0,0,0,0,40,1,0,0,0,0
1,0,0,1,0,26,0,0,1,0,0
1,13,0,0,3,22,1,0,1,0,0
1,20,0,0,3,20,1,0,0,0,0
1,7,0,0,1,23,1,0,0,0,0
1,10,0,1,2,32,1,0,1,0,0
1,0,0,0,0,28,0,0,0,0,0
1,0,0,0,0,21,0,0,0,0,0
1,0,0,1,0,26,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,27,0,0,0,0,0
1,0,0,0,1,39,1,0,0,0,0
1,0,0,0,0,34,1,0,0,0,0
1,0,0,0,0,26,1,0,0,0,0
1,0,0,0,0,31,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,28,1,0,0,0,0
1,3,0,0,1,22,1,0,0,0,0
1,3,0,0,1,34,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,59,1,0,0,0,0
1,0,0,0,2,23,1,0,0,0,0
1,4,0,0,3,25,0,0,1,0,0
1,0,0,0,0,23,1,0,0,0,0
1,0,0,0,0,18,0,0,0,0,0
1,0,0,0,1,36,0,0,0,0,0
1,0,0,0,1,25,1,0,0,0,0
1,0,0,0,3,23,0,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,1,1,31,0,0,0,0,0
1,0,0,0,0,35,0,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,42,1,0,0,0,0
1,0,0,0,0,47,0,0,0,0,0
1,0,0,0,0,38,1,0,0,0,0
1,0,0,0,0,19,0,0,0,0,0
1,0,0,0,0,23,0,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,23,0,0,0,0,0
1,0,0,0,0,18,0,0,0,0,0
1,0,0,0,0,42,0,0,0,0,0
1,0,0,0,0,-1,1,0,0,0,0
1,0,0,0,0,39,1,0,0,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,1,20,1,0,0,0,0
1,0,0,0,0,23,1,0,0,0,0
1,0,0,0,1,24,1,0,0,0,0
1,13,0,1,2,26,1,0,1,0,0
1,0,3,0,0,25,0,1,0,0,0
1,13,0,2,5,38,1,0,1,0,0
1,0,0,0,3,22,1,1,0,0,0
1,0,0,0,0,20,1,1,0,0,0
1,0,0,0,0,21,1,1,0,0,0
1,0,0,0,0,20,1,1,0,0,0
1,0,0,0,0,38,1,0,0,0,0
1,0,0,1,0,26,1,0,1,0,0
1,0,0,0,0,23,0,0,0,0,0
1,14,0,0,1,34,0,0,0,0,0
4,0,0,0,1,34,1,0,0,0,0
1,4,1,0,0,42,0,0,0,0,0
1,13,0,0,4,31,1,0,1,0,0
1,13,0,0,3,38,1,0,1,0,0
1,0,0,0,0,26,1,0,0,0,0
1,12,0,0,3,40,1,0,1,0,0
1,4,0,0,1,50,1,0,1,0,0
1,0,0,0,0,22,0,0,0,0,0
1,0,2,0,7,32,0,0,0,0,0
1,0,0,0,0,23,0,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,17,0,0,0,0,0
1,0,0,0,0,20,0,0,0,0,0
1,0,0,0,0,47,0,0,0,0,0
1,3,0,0,0,22,0,0,0,0,0
1,2,0,0,2,36,0,0,0,0,0
1,0,0,0,0,17,0,0,0,0,0
1,6,0,0,1,21,0,0,0,0,0
1,1,0,0,0,21,0,0,0,0,0
1,0,0,0,0,20,0,0,0,0,0
1,0,0,0,0,33,0,0,0,0,0
1,0,0,0,0,19,0,0,0,0,0
1,0,0,0,0,39,0,0,0,0,0
1,0,0,0,0,22,0,0,0,0,0
1,0,0,0,0,34,0,0,0,0,0
1,7,0,0,0,22,0,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,1,28,0,0,1,0,0
1,0,0,0,0,25,0,0,0,0,0
1,0,0,0,0,23,0,0,0,0,0
1,0,0,0,0,23,0,0,0,0,0
1,0,0,0,0,34,0,0,0,0,1
1,0,0,0,0,21,0,0,0,0,0
1,0,0,0,0,18,0,0,0,0,0
1,0,0,0,0,40,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,0,23,0,0,0,0,0
3,0,1,0,10,22,0,0,0,0,0
4,0,0,0,0,39,0,0,0,0,0
4,0,0,0,0,39,1,0,0,0,0
4,0,0,0,0,22,0,0,0,0,0
4,0,3,3,8,35,0,1,0,0,0
4,0,0,0,0,37,0,0,0,0,0
4,0,0,0,0,32,0,0,0,0,0
4,0,0,0,0,23,0,0,0,0,0
4,0,0,0,0,28,0,0,0,0,0
3,0,0,4,1,46,0,0,1,0,0
3,0,0,2,1,39,0,0,1,0,0
1,0,0,0,0,41,0,0,0,0,0
1,0,0,0,0,27,0,0,0,0,0
1,0,0,0,2,39,1,0,1,0,0
1,12,0,1,2,41,0,0,1,0,0
1,14,0,0,2,41,0,0,1,0,0
1,11,0,0,0,22,0,0,0,0,0
1,0,0,0,2,20,0,0,0,0,0
2,11,0,0,4,32,0,0,1,0,0
2,5,0,0,0,29,0,0,0,0,0
2,6,0,0,0,43,0,0,0,0,0
2,14,0,0,3,27,0,0,1,0,0
2,15,0,0,3,18,0,0,1,0,0
2,15,0,0,2,51,0,0,1,0,0
2,8,0,5,5,22,0,0,1,0,0
3,0,0,0,2,28,0,0,0,0,0
2,0,0,0,1,34,0,0,0,0,0
2,0,0,0,0,24,0,0,0,0,0
2,23,0,0,1,31,0,0,1,0,0
1,0,0,0,0,31,0,0,0,0,0
1,6,0,0,2,24,0,0,1,0,0
1,0,0,0,0,31,0,0,1,0,0
1,13,0,0,3,35,0,0,1,0,0
1,0,0,0,0,26,0,0,0,0,0
1,2,0,0,2,21,0,0,1,0,0
1,13,0,1,3,47,0,0,1,0,0
1,4,0,0,1,26,0,0,1,0,0
1,0,0,0,1,26,0,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,0,1,3,29,1,0,1,0,0
3,0,0,0,0,24,0,0,0,0,0
3,0,0,0,0,18,0,0,0,0,0
3,0,1,3,0,40,0,0,0,0,0
3,0,0,0,0,29,0,0,0,0,0
3,0,0,2,1,23,0,0,0,0,0
3,0,0,0,0,46,0,0,0,0,0
3,0,0,3,4,36,0,0,0,0,0
3,0,0,0,0,48,0,0,0,0,0
3,0,0,0,0,31,0,0,0,0,0
3,0,0,0,1,19,0,0,0,0,0
3,0,0,0,0,22,0,0,0,0,0
3,0,0,0,0,21,0,0,0,0,0
3,0,0,1,2,23,0,0,0,0,0
3,0,0,0,0,33,0,0,0,0,0
3,0,0,0,0,26,0,0,0,0,0
3,0,0,0,0,18,0,0,0,0,0
3,0,0,0,0,33,0,0,0,0,0
3,0,0,0,0,34,0,0,0,0,1
3,0,0,0,0,30,0,0,0,0,0
3,0,0,0,0,23,0,0,0,0,0
3,0,0,0,1,18,0,0,0,0,0
3,0,1,1,0,23,0,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,0,36,0,0,0,0,0
3,0,0,1,0,41,0,0,0,0,1
2,0,0,0,0,38,1,0,0,0,0
1,2,0,0,0,43,0,0,0,0,0
1,2,0,0,1,23,0,0,1,0,0
1,0,0,0,0,39,0,0,0,0,0
1,0,0,0,0,24,0,0,0,0,0
2,1,0,1,1,48,0,0,0,0,0
2,0,0,0,0,48,0,0,0,0,0
2,1,0,0,0,31,0,0,0,0,0
2,1,0,0,1,29,0,0,0,0,0
2,0,0,0,1,21,0,0,0,0,0
2,0,0,0,0,36,0,0,0,0,0
2,0,0,0,1,47,0,0,0,0,0
2,0,0,0,0,20,0,0,0,0,0
2,1,0,0,0,23,0,0,0,0,0
2,0,0,0,0,39,0,0,0,0,0
2,0,0,0,0,24,0,0,0,0,1
2,0,0,0,0,25,0,0,1,0,0
2,26,0,1,7,25,0,0,1,0,0
2,0,0,0,3,46,0,0,1,0,0
1,0,0,0,0,33,0,0,0,0,0
1,0,0,0,0,17,0,0,0,0,0
1,0,0,0,0,33,0,0,1,0,0
1,0,0,0,0,22,0,0,0,0,0
1,0,0,0,0,29,0,0,0,0,0
